ID,Title,Status,MAL normalized score,Overall,AU,AP,MU,MP,CU,CP,AL,AV,AM,B,A
M-VGMDB-AR-12516,ZAQ,Unknown,2.9393350507862914,0.8359887619592752,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.10999999999999999,0.6000000000000001,0.09924872186018568,0.0
M-VGMDB-AL-97601,"Truths, Ironies, The Secret Lyrics",Unknown,3.2116624113050007,1.0750966808179006,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.02874999999999999,0.8999999999999999,0.0983936165930723,0.0
F-VGMDB-7638,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erande Iraremasen,Unknown,6.148393655055628,4.472590482583442,0.0,2.3,0.0,0.0,0.0,0.0,0.0,1.1161231740339044,0.0,1.0564673085495377,0.0
M-VGMDB-AL-93329-1,Aruite Ikou!,Completed,3.4991831685496524,1.2993628714687289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0993628714687287,0.0
A-MAL-37744,Isekai Cheat Magician,Dropped,3.826856601262075,1.5549481489844184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.2349481489844183,0.0
M-VGMDB-AL-47402-1,Stargazer,Completed,3.1155116181675244,1.000099062170669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.10009906217066897,0.0
A-MAL-23209,Sora no Method,Completed,7.083744254800347,6.030387646128819,0.0,0.36205058019270975,0.0,0.0,3.4695911518355187,0.0,0.0,1.44,0.22160599440208492,1.0040101546219484,0.0
A-MAL-49849,Shinmai Renkinjutsushi no Tenpo Keiei,Watching,3.701469453864454,1.4571461740142742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.13714617401427417,0.0
A-MAL-37982,Domestic na Kanojo,Completed,6.234775955163737,4.602163932745606,0.0,2.8521639327456056,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0
M-VGMDB-AL-102281-1,Dream with You,Completed,3.3819850717690034,1.2079483559798228,0.0,0.5,0.0,0.5657344458533584,0.0,0.0,0.0,0.0,0.30000000000000004,0.09924872186018568,0.0
M-VGMDB-AL-71404,MY MAI☆TONIGHT/MIRACLE WAVE / Aqours,Unknown,3.1271406919030413,1.0091697396843724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,0.8999999999999999,0.09905274633987192,0.0
M-VGMDB-AR-9553,cosMo@bousouP,Unknown,3.6373611702465896,1.40714171279234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2899999999999998,0.11714171279234013,0.0
M-VGMDB-AR-15766,mimimemeMIMI,Unknown,3.782093616711739,1.5200330210351567,0.0,0.2934695194581322,0.0,0.0,0.0,0.0,0.0,0.09309654413219784,1.084005310894495,0.11990134771488628,0.0
A-MAL-28841,"Wake Up, Girls! Seishun no Kage",Completed,3.7491312589291557,1.4943223819647413,0.015631994211187394,0.11572593575002384,0.014908870315960013,0.07982118564212384,0.010934290598353734,0.022656766909400834,0.0,1.04,0.05366609267429279,0.2851107604632929,0.0
M-VGMDB-AR-9797,Aoi Yuki,Unknown,3.0221554315951433,0.9272812366442119,0.0,0.18534025517022357,0.0,0.0,0.0,0.0,0.0,0.02438062414054336,0.6386279644489412,0.09910836551857359,0.0
M-VGMDB-AL-116433,My Shining Light / Luminous Witches,Unknown,5.146416175821154,2.26114968966329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999999,2.136638097305564,0.10296344169891987,0.0
A-MAL-43969,Kanojo mo Kanojo,Dropped,2.863689636089936,0.7437013560297219,0.0,0.0175485676870333,0.0,0.034159519165509196,0.0,0.0,0.0,0.96,0.0072000000000000015,-0.25744317947855694,0.0
A-MAL-35839,Sora yori mo Tooi Basho,Dropped,6.162097889289771,4.493146833934656,0.0,0.0,0.0,1.5,0.0,2.8,0.0,0.75,0.3154470697188639,0.23928914001761092,0.0
A-MAL-39988,Isekai Quartet 2,Dropped,2.639741348110922,0.47048444469532547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,-0.27951555530467453,0.0
A-MAL-38691,Dr. Stone,Completed,5.961456852876317,4.16019446720182,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.825,0.15000000000000002,1.0352649238413776,0.0
M-VGMDB-AL-37130-1,ハロ/ハワユ,Completed,3.3739406178306046,1.2016736819078715,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.24266666666666661,0.75,0.09983063582488262,0.0
M-VGMDB-AL-37130-2,うたうたいのうた,Completed,5.377526954529396,2.799637804053493,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2.4000000000000004,0.09963780405349251,0.0
M-VGMDB-AL-37130-3,[It's not] World's end,Completed,6.584984489049345,5.127476733574018,0.0,0.0,0.0,0.0,3.5269084816869753,0.0,0.0,0.0,1.5,0.10056825188704263,0.0
M-51,LiGHTs,Unknown,3.2973152762929727,1.1419059155085187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06968134921041627,1.0295006405329141,0.09707266525153757,0.0
M-50,9-tie,Unknown,3.632780279950965,1.4035686183617528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09106085408179397,1.2868758006661425,0.0962747263034547,0.0
M-53,Re:STAGE! Songs Compilation,Completed,2.4932893506219704,0.2918130077588041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918130077588041,0.0
M-52,United (L.A.O.S Remix),Completed,5.0049411831677055,1.9315129567807539,0.0,0.6318218557217937,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.09969110105895994,0.0
M-VGMDB-AL-70622,Yuuki wa Doko ni? Kimi no Mune ni! / Aqours,Unknown,4.944585033650056,1.9072545577395128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,1.7999999999999998,0.09972633396760666,0.0
A-MAL-34240,Shelter (Music),Completed,7.539897670474344,7.55765399770573,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.5274999999999999,1.7999999999999998,0.10099921342355599,0.75
M-VGMDB-AL-69018-1,Kusabi,Completed,3.1146158642890622,0.9994003741454687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.09940037414546883,0.0
M-VGMDB-AL-97601-1,"Truths, Ironies, The Secret Lyrics",Completed,3.205962485754991,1.0706507388888928,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.8999999999999999,0.0983936165930723,0.0
A-MAL-38091,Hachigatsu no Cinderella Nine (TV),Completed,5.291845493562231,2.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0
M-VGMDB-AL-111027,hololive IDOL PROJECT / Bouquet,Unknown,5.539801020047179,3.1777363767099267,0.0,1.084361624331873,0.0,0.0,0.0,0.0,0.0,0.17604028140410624,1.9500000000000002,0.0996199173447899,0.0
A-MAL-24765,Gakkougurashi!,Completed,7.20158389824671,6.424931490663075,0.0,0.2413670534618065,0.0,0.0,4.0,0.0,0.0,1.3499999999999999,0.18,1.0,0.0
A-MAL-41520,Show by Rock!! Stars!!,Completed,7.672953265087147,8.003143005479425,1.0578728186208748,2.5188029852010594,0.050927984129412705,0.8440054001068011,4.034463061933608,0.060794485151745695,0.0,1.56,0.4964251630921564,1.0598916508854117,-0.25
M-VGMDB-AL-58627,Now Loading!!!! / fourfolium,Unknown,3.8021007009099876,1.5356385467097904,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.13416666666666663,1.2000000000000002,0.09915165400691406,0.0
A-MAL-39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Completed,5.647501832530555,3.428679269796193,0.0,1.4209419563050472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.007737313491146,0.0
M-VGMDB-AL-69018,Kusabi / Baby's breath,Unknown,3.1473513841999012,1.024934079675923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09583333333333331,0.8999999999999999,0.09940037414546883,0.0
M-VGMDB-AR-25291,KANA-BOON,Unknown,3.9808756062215664,1.6750829728528216,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.014499999999999996,1.5000000000000002,0.11869325377135273,0.0
F-VGMDB-504,K-On!,Unknown,6.372922900156108,4.809384350234162,0.0,1.9021548704624243,0.0,1.0,0.0,0.0,0.0,1.5960561388710612,0.8248053150551002,0.5303519529049752,0.0
M-VGMDB-AL-69821,Egao no Kimi e / Suzuko Mimori,Unknown,3.3168390793658267,1.1571344819053446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04583333333333333,1.0499999999999998,0.09876537797864515,0.0
M-VGMDB-AL-107257-3,Guruguru DJ TURN!!,Completed,3.305804986613675,1.1485278895586666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,0.09852788955866675,0.0
V-VNDB-27448,ATRI -My Dear Moments-,Temporarily On-Hold,6.079517010535475,4.369275515803212,0.0,0.926895591700197,0.0,0.0,2.645507643744106,0.0,0.0,0.4013333333333333,0.36,0.8375041879814925,0.0
M-VGMDB-AL-55364-3,Shinsaku no Shiawase wa Kochira!,Completed,3.1145918672026536,0.9993816564180699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.09938165641806995,0.0
M-VGMDB-AR-5524,yanaginagi,Unknown,4.182737183107558,1.7320295521147382,0.0,0.040759655480296135,0.0,0.0,0.0,0.0,0.0,0.03531252160774366,1.5569197458048485,0.12947464651801935,0.0
M-VGMDB-AL-34051-1,Snow halation,Completed,3.076811511335004,0.9699129788413031,0.0,0.12068352673090325,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.09922945211039988,0.0
M-VGMDB-AL-51706-1,Meikyuu DESTINY,Completed,3.8832977520590166,1.598972246606033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.09897224660603292,0.0
M-VGMDB-AL-51706-2,Ryuusei Dreamline,Completed,2.8883322770316764,0.7737653779786452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.09876537797864515,0.0
M-VGMDB-AL-69257,Uchiage Hanabi / DAOKO,Unknown,2.8300725054833276,0.7026884566896596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018333333333333333,0.6000000000000001,0.09981339539057973,0.0
M-VGMDB-AL-45361,Escha & Logy no Atelier ~Tasogare no Sora no Renkinjutsushi~ Original Soundtrack the Animation,Unknown,4.9703038752451265,1.913169891306379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499999999999998,1.7999999999999998,0.09974386212234697,0.0
A-MAL-38992,Rikei ga Koi ni Ochita no de Shoumei shitemita.,Completed,5.41411723840722,2.884893165488824,0.013189495115689363,0.7931984456383699,0.012579359329091261,0.42527429611744066,0.2896786583256399,0.009558323539903478,0.0,0.625,0.29482875869123387,1.0880191148732656,0.0
M-VGMDB-AL-108194,Nanairo Ribbon / Nanahira x nayuta,Unknown,4.981312581953925,1.9157018938494026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333331,1.7999999999999998,0.10009906217066897,0.0
A-MAL-42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,Completed,5.714660294798246,3.585158486879912,0.0,1.5942331392568365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9909253476230754,0.0
M-VGMDB-AL-20118,Utauyo!!MIRACLE / HO-KAGO TEA TIME,Unknown,3.123930624041019,1.0066658867519946,0.0,0.12068352673090325,0.0,0.0,0.0,0.0,0.0,0.11916666666666667,0.75,0.09846118795097694,0.0
M-VGMDB-AL-78764-1,367Days,Completed,4.7842915344166705,1.8703870529158342,0.0,0.2702229693316817,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.10016408358415249,0.0
M-VGMDB-AL-96290-1,Diamond no Jundo,Completed,3.1130279316372564,0.9981617866770601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0981617866770602,0.0
M-VGMDB-AL-113531-1,Kodou,Completed,3.499349963438664,1.299492971482158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.09949297148215777,0.0
M-VGMDB-AL-44890,Daydream café / Petit Rabbit's,Unknown,2.843175745217448,0.7186744091652867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07166666666666666,0.6000000000000001,0.09863718730540204,0.0
M-VGMDB-AL-81504,KIZUNA MUSIC♪ / Poppin'Party,Unknown,3.8900013250938157,1.604201033573176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999999999992,1.5,0.10027597661236419,0.0
M-VGMDB-AL-122232,Ideal/Idol / KiRaRe,Unknown,2.7165788344547814,0.5642261780348335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416666666666666,0.44999999999999996,0.09903273767797077,0.0
A-MAL-48916,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,Dropped,6.296362764931067,4.694544147396601,-0.3159023590080607,2.989159645731638,-0.3131986716550289,1.2771389702739813,0.17494864957365974,0.36250827055041335,0.0,1.3499999999999999,0.8586574827886846,-0.10956972703599743,0.0
M-VGMDB-AL-83397,Chikatto Chika Chika♡ / Chika Fujiwara (CV. Konomi Kohara),Unknown,3.380381652140891,1.2066976886698948,0.0,0.32999999999999996,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.75,0.09742377133675521,0.0
M-VGMDB-AL-89363-1,Kirameki Future,Completed,3.690937853123058,1.4489315254359851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.09893152543598498,0.0
M-VGMDB-AR-29640,Aguri Onishi,Unknown,3.6000395620366428,1.3780308583885814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09014286945259828,1.253627558532708,0.1040531696178112,0.0
A-MAL-21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Completed,6.803721446208954,5.4555821693134305,0.03907998552796848,3.2034993421998323,0.037272175789900025,0.7093877673061133,0.02733572649588433,0.056641917273502075,0.0,0.8999999999999999,0.3639716181681238,1.0270460310868612,0.0
M-VGMDB-AL-57564,nowhere / Kano,Unknown,5.612761263622689,3.347733744240865,0.0,0.0,0.0,1.0,0.2639015821545788,0.0,0.0,0.30666673399346406,2.085583755473864,0.10484625244872958,0.0
M-VGMDB-AL-104418-1,グッデイバイデイ,Completed,3.3069235565967547,1.1494003741454686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,0.09940037414546883,0.0
M-VGMDB-AL-79187-1,もういいかい?,Completed,3.4951621759587477,1.296226497247823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.09622649724782288,0.0
M-VGMDB-AL-35015-1,Kimi ga Yume wo Tsuretekita,Completed,2.8887126656642623,0.7742294521104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.09922945211039988,0.0
M-VGMDB-AL-47678,Aurora Days / Sanshuu Chuugaku Yuushabu,Unknown,2.7269171639893726,0.5768389400670348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333331,0.44999999999999996,0.09889048329050315,0.0
M-VGMDB-AL-70622-1,Yuuki wa Doko ni? Kimi no Mune ni!,Completed,4.911853625946115,1.8997263339676065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.09972633396760666,0.0
M-VGMDB-AR-15119,Scop,Unknown,5.533393966772912,3.162807942580885,0.0,0.0,0.0,0.17446901157804326,1.5793047501218482,0.0,0.0,0.1983827920508147,1.4015081706573769,0.09847608488158992,0.0
M-VGMDB-AL-93532,A song for You! You? You!! / μ's,Unknown,3.896095690615353,1.6089546386799753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,1.5,0.10081674522477119,0.0
M-VGMDB-AR-12225,xi,Unknown,5.189462198044893,2.361446921444602,0.5716571209199802,1.0146212242202572,0.0,0.0,0.36326671338234645,0.0,0.0,0.029999999999999992,0.9259062480987879,0.1033511555942834,0.0
A-MAL-32866,Brave Witches,Completed,5.689650939783874,3.526886689696427,0.0273671578536571,1.7273117784686844,0.0009318043947475009,0.05475299771155332,0.000341696581198554,0.000708023965918776,0.0,0.75,0.060368393937654134,1.0309507149793578,0.0
M-VGMDB-AL-100082-1,Mirai Wanted,Completed,3.883774383076952,1.5993440188000225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.09934401880002251,0.0
A-MAL-11757,Sword Art Online,Completed,5.0130892353900895,1.9504979184589084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.06000000000000001,1.0373801607641773,0.0
G-VGMDB-3499,Sophie no Atelier ~Fushigi na Hon no Renkinjutsushi~,Completed,5.487690071337642,3.056317866216707,0.0,1.121710167934103,0.0,0.0,0.0,0.0,0.0,0.800000588510581,0.0,1.1346071097720232,0.0
M-VGMDB-AL-41278,lull ~Soshite Bokura wa~ / Ray,Unknown,2.527423711934742,0.3334569285603851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02937499999999999,0.22499999999999998,0.0999329074154859,0.0
A-MAL-34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Completed,5.638587243385861,3.4079082770890565,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.0,0.12000000000000002,0.2742923480285484,0.0
M-VGMDB-AL-89364-3,"Yes, We Are!!!",Completed,3.3064778799229124,1.1490527463398716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,0.09905274633987192,0.0
M-VGMDB-AL-86622-2,Akogare Future Sign (Piano Strings Arrange),Completed,2.8278138585372834,0.699932907415486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0999329074154859,0.0
M-VGMDB-AL-78536,Startin' My Re:STAGE!! / KiRaRe,Unknown,2.5918248025792523,0.4120262591466879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04333333333333333,0.30000000000000004,0.09891104480946061,0.0
M-VGMDB-AL-86622-1,"Don't think, smile!!",Completed,2.950595355711153,0.8497263339676067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.09972633396760666,0.0
M-VGMDB-AL-78530,KiRaRhythm / KiRaRe,Unknown,5.802851867985663,3.7906448524065954,0.0,0.2982940133166507,0.0,0.0,0.0,1.125,0.0,0.09999999999999998,2.4669032544233143,0.10871993474879176,0.0
M-VGMDB-AL-106577,BanG Dream! Girls Band Party! Cover collection vol.5,Unknown,3.9903934859964485,1.68250691907723,0.0,0.36510308232013017,0.0,0.0,0.0,0.0,0.0,0.0875,1.1753820696690207,0.12197589022191287,0.0
F-VGMDB-3559,THE IDOLM@STER,Unknown,6.770389268320976,5.405583902481464,0.0,1.5680510428355714,0.0,0.0,1.2,0.0,0.0,1.188469678285378,1.5369451623310295,1.073963293128082,0.0
M-VGMDB-AL-41280-1,アクアテラリウム,Completed,2.5204643939765923,0.3249665606514428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22499999999999998,0.09996656065144287,0.0
M-VGMDB-AL-34051,Snow halation / μ's,Unknown,3.0808329983926463,0.9730497387462641,0.0,0.12068352673090325,0.0,0.0,0.0,0.0,0.0,0.02083333333333333,0.75,0.09922945211039988,0.0
M-MAL-36631,Pandora Voxx Complete,Unknown,6.91076806059175,5.616152090887625,0.0,0.0,0.0,0.0,3.6317438252544285,0.0,0.0,0.4166666666666678,1.7079923477562153,0.12009822764220063,0.0
F-VGMDB-3554,Charlotte,Unknown,7.09079966325926,6.054010154621948,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.05,0.0,1.0040101546219484,0.0
F-1,Isekai Quartet,Unknown,2.9129754908480563,0.8038300988346286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8038300969022198,0.0,1.9324087885408403e-09,0.0
M-VGMDB-AL-53719-1,アンハッピーエンドワールド,Completed,3.883846633519832,1.5994003741454688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.09940037414546883,0.0
A-MAL-15051,Love Live! School Idol Project,Completed,5.770076155082588,3.71427744134243,-0.16190465393753375,2.2113181252077765,-0.1275910799783416,0.15964237128424769,0.021868581196707468,0.04531353381880167,0.0,0.6,0.1890889856295292,1.0256469794914376,0.0
F-VGMDB-6852,Seishun Buta Yarou Series,Unknown,5.322666787791827,2.6718136155549566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2899999999999998,0.36000000000000004,0.23928914001761092,0.0
A-MAL-43735,Cue!,Completed,6.8113820539550645,5.467073080932597,0.058756955078498256,1.4447903022350004,0.055908537427244796,2.470250196770179,0.04955949782691473,0.32729911656389926,0.0,1.1,0.4483518815134574,1.0758339704732336,0.0
M-VGMDB-AL-51276-2,Close to you,Completed,3.9209156341613642,1.628314194645864,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,1.4100000000000001,0.11831419464586374,0.0
M-VGMDB-AL-49446,Colorful. / Miku Sawai,Unknown,2.952314499744123,0.8518236896878298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018333333333333333,0.75,0.09921011099794114,0.0
A-MAL-16498,Shingeki no Kyojin,Completed,3.682705545210864,1.4425103252644738,0.0,-0.11486983549970348,0.0,0.0,0.0,0.0,0.0,0.52,0.0,1.0373801607641773,0.0
M-VGMDB-AL-51254-1,Stella-rium,Completed,5.291438946926983,2.599052746339872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.09905274633987192,0.0
M-VGMDB-AL-104957-1,"700,000,000,000,000,000,000,000 no Sora de",Completed,3.4994666151415665,1.299583959810422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0995839598104219,0.0
M-VGMDB-AL-89431-1,シグナル,Completed,5.119539866763376,2.198527889558666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999999999999996,0.09852788955866675,0.0
M-VGMDB-AL-52045,CANDY MAGIC / mimimemeMIMI [Yuki Takao Edition],Unknown,2.598151039346959,0.41974426800329007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05875008024027195,0.30000000000000004,0.0995839598104219,0.0
M-VGMDB-AL-93338,Yozora / Minori Suzuki,Unknown,4.517066524520591,1.808925300639736,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.05499999999999999,1.5,0.09960196940769038,0.0
G-VGMDB-8429,SHOW BY ROCK!! Fes A Live,Unknown,5.386141506057131,2.8197097091131136,0.057872818620874726,1.5641493723163467,0.050927984129412705,0.6243663985139509,0.034463061933608145,0.060794485151745695,0.0,0.2453333333333333,0.8922277563283653,0.059891650885411665,0.0
M-VGMDB-AR-15361,Inori Minase,Unknown,3.604852943001664,1.381785295541298,0.0,0.14028312007336513,0.0,0.0,0.0,0.0,0.0,0.10439380509103588,1.112943889659438,0.10218901633616242,0.0
M-VGMDB-AR-29487,Takahiro Yuba,Unknown,6.578423220197439,5.117634830296159,0.0,2.5077620641067804,0.0,0.7256396362752623,0.0,0.0,0.0,0.0,2.3057010252395846,0.11825812698666635,0.0
M-VGMDB-AR-14761,Rie Murakawa,Unknown,6.1115263025971585,4.417289453895738,0.0,1.8851500656945717,0.0,0.5147921795009976,0.0,0.0,0.0,0.09929722151090198,2.283874360366036,0.10299369674670492,0.0
M-VGMDB-AL-116977-11,ありがとう。,Completed,3.3066297596157828,1.1491712125003106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,0.0991712125003109,0.0
M-VGMDB-AL-45607,Twilight Ocean Shallie no Atelier ~Tasogare no Umi no Renkinjutsushi~ Vocal Album,Unknown,3.901306544212674,1.6130191044858855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06708333333333331,1.5,0.10064255560080702,0.0
M-VGMDB-AL-75344-2,ロマンスの林檎,Completed,5.119865686445982,2.1992870494191368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999999999999996,0.09928704941913727,0.0
M-VGMDB-AL-75344-5,さよなら花火,Completed,2.8269762662372626,0.6989110448094606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.09891104480946061,0.0
A-MAL-35639,Just Because!,Completed,6.273560536098827,4.660340804148241,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.04,0.30000000000000004,1.0,0.0
O-5,Neo-Autism Party,Unknown,2.587052878163109,0.4062045113589926,0.0,0.4062045113589926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O-4,Chiếc thuyền ngoài xa,Unknown,2.9125592550178636,0.8033222911217935,0.0,0.8033222911217935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M-VGMDB-AL-36547,Bokura wa Ima no Naka de / μ's,Unknown,3.127821734814003,1.0097009531549224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,0.8999999999999999,0.0995839598104219,0.0
M-VGMDB-AL-47678-1,Aurora Days,Completed,2.704008592861068,0.548890483290503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.09889048329050315,0.0
M-VGMDB-AL-114102-1,Glorious Days,Completed,3.8830325358700577,1.598765377978645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.09876537797864515,0.0
M-VGMDB-AL-51394,Everyday World / Yukino Yukinoshita (CV.Saori Hayami) & Yui Yuigahama (CV.Nao Toyama),Unknown,5.325697962388859,2.678876252366041,0.0,0.0,0.0,0.0,1.5085440841362907,0.0,0.0,0.07499999999999998,1.0499999999999998,0.10344828884087806,0.0
A-MAL-35241,Konohana Kitan,Temporarily On-Hold,3.67920628035571,1.4397808986774536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.28978089867745366,0.0
M-64,Shoujotachi no Owaranai Yoru,Completed,4.974667411755581,1.9141735047037836,0.0,0.0,0.0,0.0,0.0,0.0,0.08151931096059227,0.0,1.7999999999999998,0.09905274633987192,0.0
M-65,Colorful,Completed,3.6919342911302566,1.4497087470816001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.09970874708160002,0.0
M-66,Happy Around!,Unknown,3.5177367961911616,1.313834701029106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08710168651302033,1.1943728388028945,0.09968048488957058,0.0
M-60,Cobalt Memories (Amane Makino ver.),Completed,2.950358696636621,0.8494376098966773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.09943760989667724,0.0
M-VGMDB-AL-82369,Q.E.D. / Stellamaris,Unknown,5.241261116911898,2.4821384024047215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333331,2.365853022891479,0.10239913527173733,0.0
M-62,Kimi no Rhapsody (DJ DEVILMINTKIRYU Remix),Completed,3.4927726842528997,1.2943626937172619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.09436269371726179,0.0
M-63,Everlasting Night of Teenage Girls,Unknown,5.077866148690003,2.1014281264477055,0.0,0.0,0.0,0.0,0.0,0.0,0.08151931096059227,0.0,1.9840257856959636,0.1028960405333015,0.0
M-VGMDB-AL-89431,Signal / ClariS,Unknown,5.120261788213769,2.200209966538082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018333333333333333,2.0999999999999996,0.09852788955866675,0.0
M-VGMDB-AL-34411-6,インタビュア,Completed,3.8838705450549247,1.5994190251428413,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.2000000000000002,0.09941902514284111,0.0
